attempt, points, estimate
5, 4200, 12.034285714285714
6, 4200, 12.154285714285715
7, 4200, 12
8, 4200, 12.245714285714286
9, 4200, 11.737142857142857
10, 4200, 11.90857142857143
11, 4200, 11.954285714285714
12, 4200, 11.84
13, 4200, 12.177142857142858
14, 4200, 11.874285714285714
15, 4200, 11.954285714285714
16, 4200, 12.085714285714285
17, 4200, 12.102857142857143
18, 4200, 11.782857142857143
19, 4200, 12.102857142857143
20, 4200, 12.222857142857142
21, 4200, 12.274285714285714
22, 4200, 12.32
23, 4200, 12.06857142857143
24, 4200, 12.165714285714285
25, 4200, 12.211428571428572
26, 4200, 12.051428571428572
27, 4200, 12.04
28, 4200, 12.09142857142857
29, 4200, 12
30, 4200, 11.6
31, 4200, 12.154285714285715
32, 4200, 11.651428571428571
33, 4200, 11.937142857142858
34, 4200, 12.194285714285714
35, 4200, 12.005714285714285
36, 4200, 12.102857142857143
37, 4200, 12.222857142857142
38, 4200, 11.794285714285714
39, 4200, 11.708571428571428
40, 4200, 12.074285714285715
41, 4200, 11.845714285714285
42, 4200, 12.24
43, 4200, 11.657142857142857
44, 4200, 11.537142857142857
45, 4200, 12.411428571428571
46, 4200, 11.72
47, 4200, 11.98857142857143
48, 4200, 11.782857142857143
49, 4200, 12.165714285714285
50, 4200, 12.154285714285715
1, 4250, 12.203294117647058
2, 4250, 11.960470588235294
3, 4250, 11.960470588235294
4, 4250, 12.135529411764706
5, 4250, 12.005647058823529
6, 4250, 11.779764705882354
7, 4250, 11.926588235294117
8, 4250, 11.89270588235294
9, 4250, 11.774117647058823
10, 4250, 11.401411764705882
11, 4250, 12.18070588235294
12, 4250, 12.101647058823529
13, 4250, 12.045176470588235
14, 4250, 12.045176470588235
15, 4250, 11.909647058823529
16, 4250, 11.81929411764706
17, 4250, 11.683764705882353
18, 4250, 12.118588235294117
19, 4250, 12.282352941176471
20, 4250, 11.943529411764706
21, 4250, 11.824941176470588
22, 4250, 12.08470588235294
23, 4250, 11.61035294117647
24, 4250, 11.740235294117648
25, 4250, 11.966117647058823
26, 4250, 11.824941176470588
27, 4250, 12.016941176470588
28, 4250, 12.096
29, 4250, 12.079058823529412
30, 4250, 11.542588235294117
31, 4250, 11.858823529411765
32, 4250, 12.163764705882352
33, 4250, 11.881411764705883
34, 4250, 12.491294117647058
35, 4250, 12.208941176470589
36, 4250, 11.740235294117648
37, 4250, 11.836235294117648
38, 4250, 11.926588235294117
39, 4250, 12
40, 4250, 11.960470588235294
41, 4250, 12.118588235294117
42, 4250, 11.932235294117648
43, 4250, 11.728941176470588
44, 4250, 12.141176470588235
45, 4250, 11.960470588235294
46, 4250, 12.192
47, 4250, 12.18070588235294
48, 4250, 11.920941176470588
49, 4250, 12.039529411764706
50, 4250, 11.943529411764706
1, 4300, 11.866046511627907
2, 4300, 12.251162790697675
3, 4300, 11.810232558139536
4, 4300, 12.401860465116279
5, 4300, 11.849302325581395
6, 4300, 12.03906976744186
7, 4300, 11.553488372093023
8, 4300, 12.106046511627907
9, 4300, 11.988837209302325
10, 4300, 12.133953488372093
11, 4300, 12.228837209302325
12, 4300, 11.754418604651162
13, 4300, 11.826976744186046
14, 4300, 11.603720930232559
15, 4300, 11.977674418604652
16, 4300, 11.810232558139536
17, 4300, 11.871627906976745
18, 4300, 11.754418604651162
19, 4300, 11.96093023255814
20, 4300, 11.910697674418605
21, 4300, 12
22, 4300, 12.061395348837209
23, 4300, 12.34046511627907
24, 4300, 12.078139534883721
25, 4300, 11.838139534883721
26, 4300, 11.955348837209302
27, 4300, 11.988837209302325
28, 4300, 12.184186046511629
29, 4300, 11.983255813953487
30, 4300, 12.145116279069768
31, 4300, 12.295813953488372
32, 4300, 12.061395348837209
33, 4300, 12.13953488372093
34, 4300, 11.994418604651162
35, 4300, 11.893953488372093
36, 4300, 11.933023255813954
37, 4300, 11.832558139534884
38, 4300, 12.156279069767441
39, 4300, 12.279069767441861
40, 4300, 11.492093023255814
41, 4300, 12.145116279069768
42, 4300, 12.016744186046513
43, 4300, 12.128372093023255
44, 4300, 12.150697674418605
45, 4300, 11.737674418604652
46, 4300, 12.083720930232559
47, 4300, 11.553488372093023
48, 4300, 12.106046511627907
49, 4300, 12.217674418604652
50, 4300, 12.083720930232559
1, 4350, 11.873103448275861
2, 4350, 11.713103448275863
3, 4350, 12.275862068965518
4, 4350, 12.115862068965518
5, 4350, 12.038620689655172
6, 4350, 11.69103448275862
7, 4350, 12.132413793103447
8, 4350, 11.900689655172414
9, 4350, 12.011034482758621
10, 4350, 11.939310344827586
11, 4350, 11.966896551724139
12, 4350, 11.939310344827586
13, 4350, 11.784827586206896
14, 4350, 11.862068965517242
15, 4350, 11.950344827586207
16, 4350, 11.878620689655172
17, 4350, 11.955862068965518
18, 4350, 12.071724137931035
19, 4350, 11.862068965517242
20, 4350, 12.00551724137931
21, 4350, 11.911724137931035
22, 4350, 12.044137931034482
23, 4350, 11.906206896551724
24, 4350, 11.939310344827586
25, 4350, 12.115862068965518
26, 4350, 12.264827586206897
27, 4350, 12.044137931034482
28, 4350, 11.906206896551724
29, 4350, 12.16551724137931
30, 4350, 12.137931034482758
31, 4350, 11.911724137931035
32, 4350, 12.16
33, 4350, 12.259310344827586
34, 4350, 11.99448275862069
35, 4350, 12.237241379310344
36, 4350, 11.955862068965518
37, 4350, 12.00551724137931
38, 4350, 11.884137931034482
39, 4350, 12.016551724137932
40, 4350, 11.751724137931035
41, 4350, 11.779310344827586
42, 4350, 11.851034482758621
43, 4350, 11.878620689655172
44, 4350, 11.873103448275861
45, 4350, 11.966896551724139
46, 4350, 12.215172413793104
47, 4350, 12.044137931034482
48, 4350, 12.248275862068965
49, 4350, 11.99448275862069
50, 4350, 12.011034482758621
1, 4400, 11.885454545454545
2, 4400, 12.005454545454546
3, 4400, 11.68909090909091
4, 4400, 11.907272727272728
5, 4400, 11.961818181818181
6, 4400, 12.24
7, 4400, 11.945454545454545
8, 4400, 12.054545454545455
9, 4400, 12.032727272727273
10, 4400, 11.798181818181819
11, 4400, 12.229090909090909
12, 4400, 11.896363636363636
13, 4400, 11.885454545454545
14, 4400, 12.021818181818182
15, 4400, 12.016363636363636
16, 4400, 12.092727272727272
17, 4400, 11.94
18, 4400, 11.645454545454545
19, 4400, 11.809090909090909
20, 4400, 12
21, 4400, 12.332727272727272
22, 4400, 11.852727272727273
23, 4400, 12.223636363636365
24, 4400, 12.458181818181819
25, 4400, 11.94
26, 4400, 12.305454545454545
27, 4400, 12.103636363636364
28, 4400, 11.934545454545454
29, 4400, 12.076363636363636
30, 4400, 11.901818181818182
31, 4400, 12.027272727272727
32, 4400, 12.447272727272727
33, 4400, 12.125454545454545
34, 4400, 12.016363636363636
35, 4400, 12.016363636363636
36, 4400, 12.234545454545454
37, 4400, 11.994545454545454
38, 4400, 12.354545454545455
39, 4400, 12.021818181818182
40, 4400, 12.321818181818182
41, 4400, 12.043636363636363
42, 4400, 11.716363636363637
43, 4400, 11.863636363636363
44, 4400, 12.092727272727272
45, 4400, 12.054545454545455
46, 4400, 12.065454545454546
47, 4400, 11.836363636363636
48, 4400, 11.885454545454545
49, 4400, 12.294545454545455
50, 4400, 12.092727272727272
1, 4450, 12.339775280898877
2, 4450, 11.730337078651685
3, 4450, 11.875955056179775
4, 4450, 11.95685393258427
5, 4450, 12.156404494382022
6, 4450, 12.134831460674157
7, 4450, 11.919101123595505
8, 4450, 11.757303370786516
9, 4450, 11.951460674157303
10, 4450, 11.881348314606742
11, 4450, 12.210337078651685
12, 4450, 11.983820224719102
13, 4450, 11.573932584269663
14, 4450, 12.113258426966292
15, 4450, 12.129438202247192
16, 4450, 11.978426966292135
17, 4450, 12.177977528089887
18, 4450, 12.124044943820225
19, 4450, 11.886741573033708
20, 4450, 12.204943820224718
21, 4450, 12.016179775280898
22, 4450, 12.080898876404495
23, 4450, 12.037752808988763
24, 4450, 11.827415730337078
25, 4450, 12.010786516853933
26, 4450, 12.129438202247192
27, 4450, 12.237303370786517
28, 4450, 12.005393258426967
29, 4450, 12.064719101123595
30, 4450, 12.177977528089887
31, 4450, 11.746516853932585
32, 4450, 11.681797752808988
33, 4450, 12.080898876404495
34, 4450, 11.951460674157303
35, 4450, 11.95685393258427
36, 4450, 12.107865168539325
37, 4450, 11.76808988764045
38, 4450, 12.215730337078652
39, 4450, 11.778876404494381
40, 4450, 11.978426966292135
41, 4450, 12.005393258426967
42, 4450, 12.091685393258427
43, 4450, 12.539325842696629
44, 4450, 11.902921348314607
45, 4450, 11.919101123595505
46, 4450, 12.24808988764045
47, 4450, 11.946067415730337
48, 4450, 12.032359550561798
49, 4450, 11.865168539325843
50, 4450, 11.822022471910113
1, 4500, 12.058666666666667
2, 4500, 12.202666666666667
3, 4500, 12.08
4, 4500, 11.973333333333333
5, 4500, 12.138666666666667
6, 4500, 11.882666666666667
7, 4500, 12.261333333333333
8, 4500, 12.090666666666667
9, 4500, 11.962666666666667
10, 4500, 11.984
11, 4500, 12.058666666666667
12, 4500, 12.005333333333333
13, 4500, 12.170666666666667
14, 4500, 11.989333333333333
15, 4500, 11.776
16, 4500, 11.941333333333333
17, 4500, 12.085333333333333
18, 4500, 12.197333333333333
19, 4500, 11.872
20, 4500, 12.064
21, 4500, 12.368
22, 4500, 11.994666666666667
23, 4500, 12.384
24, 4500, 12.357333333333333
25, 4500, 12.106666666666667
26, 4500, 11.909333333333333
27, 4500, 11.973333333333333
28, 4500, 11.914666666666667
29, 4500, 12.149333333333333
30, 4500, 11.749333333333333
31, 4500, 11.978666666666667
32, 4500, 11.957333333333333
33, 4500, 12.010666666666667
34, 4500, 11.877333333333333
35, 4500, 12.112
36, 4500, 12.058666666666667
37, 4500, 11.642666666666667
38, 4500, 11.936
39, 4500, 12.4
40, 4500, 11.690666666666667
41, 4500, 11.957333333333333
42, 4500, 12.272
43, 4500, 12.085333333333333
44, 4500, 12.336
45, 4500, 12.261333333333333
46, 4500, 11.893333333333333
47, 4500, 12.149333333333333
48, 4500, 12.128
49, 4500, 12.122666666666667
50, 4500, 11.76
1, 4550, 12.17934065934066
2, 4550, 11.69934065934066
3, 4550, 11.79956043956044
4, 4550, 11.973626373626374
5, 4550, 12.263736263736265
6, 4550, 12.30065934065934
7, 4550, 12.0210989010989
8, 4550, 12.042197802197801
9, 4550, 12.152967032967034
10, 4550, 11.852307692307692
11, 4550, 11.815384615384616
12, 4550, 12.18989010989011
13, 4550, 12.184615384615384
14, 4550, 11.984175824175825
15, 4550, 11.936703296703296
16, 4550, 11.715164835164835
17, 4550, 12.058021978021978
18, 4550, 12.005274725274726
19, 4550, 11.936703296703296
20, 4550, 11.688791208791208
21, 4550, 11.831208791208791
22, 4550, 12.010549450549451
23, 4550, 11.883956043956044
24, 4550, 12.247912087912088
25, 4550, 12.152967032967034
26, 4550, 11.715164835164835
27, 4550, 12.0210989010989
28, 4550, 11.941978021978022
29, 4550, 11.78901098901099
30, 4550, 12.010549450549451
31, 4550, 11.815384615384616
32, 4550, 12.152967032967034
33, 4550, 12.052747252747253
34, 4550, 11.968351648351648
35, 4550, 11.89978021978022
36, 4550, 12.158241758241758
37, 4550, 12.137142857142857
38, 4550, 11.715164835164835
39, 4550, 11.873406593406594
40, 4550, 11.868131868131869
41, 4550, 11.667692307692308
42, 4550, 11.947252747252747
43, 4550, 12.052747252747253
44, 4550, 11.873406593406594
45, 4550, 11.730989010989012
46, 4550, 12.311208791208792
47, 4550, 12.17934065934066
48, 4550, 11.941978021978022
49, 4550, 12.06857142857143
50, 4550, 11.947252747252747
1, 4600, 11.853913043478261
2, 4600, 11.770434782608696
3, 4600, 11.895652173913044
4, 4600, 12.151304347826088
5, 4600, 11.812173913043479
6, 4600, 11.906086956521738
7, 4600, 11.801739130434783
8, 4600, 11.95304347826087
9, 4600, 12.010434782608696
10, 4600, 12.229565217391304
11, 4600, 11.890434782608695
12, 4600, 11.864347826086956
13, 4600, 11.535652173913043
14, 4600, 11.765217391304347
15, 4600, 11.80695652173913
16, 4600, 11.874782608695652
17, 4600, 11.958260869565217
18, 4600, 12.099130434782609
19, 4600, 12.229565217391304
20, 4600, 12.198260869565217
21, 4600, 11.906086956521738
22, 4600, 12.182608695652174
23, 4600, 12.365217391304348
24, 4600, 11.937391304347827
25, 4600, 11.629565217391304
26, 4600, 12.140869565217391
27, 4600, 12.339130434782609
28, 4600, 11.504347826086956
29, 4600, 11.859130434782609
30, 4600, 11.968695652173913
31, 4600, 12.125217391304348
32, 4600, 12.062608695652173
33, 4600, 12.052173913043479
34, 4600, 12.219130434782608
35, 4600, 11.921739130434782
36, 4600, 11.874782608695652
37, 4600, 12.323478260869566
38, 4600, 11.994782608695653
39, 4600, 11.796521739130435
40, 4600, 12.104347826086956
41, 4600, 11.958260869565217
42, 4600, 11.947826086956521
43, 4600, 12.156521739130435
44, 4600, 12.078260869565218
45, 4600, 11.827826086956522
46, 4600, 11.796521739130435
47, 4600, 12.375652173913043
48, 4600, 11.88
49, 4600, 12.093913043478262
50, 4600, 12.07304347826087
1, 4650, 12.118709677419355
2, 4650, 12.046451612903226
3, 4650, 12.273548387096774
4, 4650, 12.01032258064516
5, 4650, 12
6, 4650, 11.953548387096774
7, 4650, 11.969032258064516
8, 4650, 12.067096774193548
9, 4650, 12.108387096774193
10, 4650, 12.221935483870968
11, 4650, 12.175483870967742
12, 4650, 11.67483870967742
13, 4650, 12.165161290322581
14, 4650, 11.860645161290323
15, 4650, 12.123870967741935
16, 4650, 12.118709677419355
17, 4650, 11.550967741935484
18, 4650, 12.216774193548387
19, 4650, 11.69032258064516
20, 4650, 11.881290322580645
21, 4650, 12.495483870967742
22, 4650, 12.201290322580645
23, 4650, 12.046451612903226
24, 4650, 12.015483870967742
25, 4650, 11.788387096774194
26, 4650, 12.020645161290323
27, 4650, 12.30967741935484
28, 4650, 11.814193548387097
29, 4650, 11.783225806451613
30, 4650, 12.268387096774193
31, 4650, 11.865806451612903
32, 4650, 12.098064516129032
33, 4650, 12.030967741935484
34, 4650, 12.123870967741935
35, 4650, 11.74709677419355
36, 4650, 11.68
37, 4650, 11.788387096774194
38, 4650, 12.180645161290322
39, 4650, 12.335483870967742
40, 4650, 12.24258064516129
41, 4650, 11.870967741935484
42, 4650, 11.953548387096774
43, 4650, 12.32516129032258
44, 4650, 11.685161290322581
45, 4650, 11.927741935483871
46, 4650, 11.845161290322581
47, 4650, 12.273548387096774
48, 4650, 12.165161290322581
49, 4650, 11.633548387096774
50, 4650, 11.705806451612903
1, 4700, 12.219574468085106
2, 4700, 11.872340425531915
3, 4700, 11.565957446808511
4, 4700, 11.948936170212766
5, 4700, 11.979574468085106
6, 4700, 12.076595744680851
7, 4700, 11.862127659574469
8, 4700, 11.611914893617021
9, 4700, 11.928510638297873
10, 4700, 11.98468085106383
11, 4700, 12.086808510638297
12, 4700, 12.051063829787234
13, 4700, 12.20936170212766
14, 4700, 11.77531914893617
15, 4700, 12.219574468085106
16, 4700, 12.551489361702128
17, 4700, 11.780425531914894
18, 4700, 11.739574468085106
19, 4700, 11.933617021276596
20, 4700, 12.081702127659575
21, 4700, 11.76
22, 4700, 12.04595744680851
23, 4700, 12.22468085106383
24, 4700, 11.698723404255318
25, 4700, 12.051063829787234
26, 4700, 12.097021276595745
27, 4700, 11.913191489361703
28, 4700, 12.04595744680851
29, 4700, 12.214468085106382
30, 4700, 11.933617021276596
31, 4700, 11.800851063829787
32, 4700, 12.107234042553191
33, 4700, 11.851914893617021
34, 4700, 11.831489361702127
35, 4700, 12.132765957446809
36, 4700, 12.102127659574467
37, 4700, 12.393191489361703
38, 4700, 11.657872340425532
39, 4700, 12
40, 4700, 12.331914893617022
41, 4700, 12.27063829787234
42, 4700, 12.127659574468085
43, 4700, 11.994893617021276
44, 4700, 11.979574468085106
45, 4700, 11.673191489361702
46, 4700, 11.897872340425533
47, 4700, 11.938723404255319
48, 4700, 12.061276595744681
49, 4700, 11.765106382978724
50, 4700, 11.831489361702127
1, 4750, 11.929263157894736
2, 4750, 11.74736842105263
3, 4750, 11.88378947368421
4, 4750, 11.762526315789474
5, 4750, 12.15157894736842
6, 4750, 11.858526315789474
7, 4750, 11.868631578947369
8, 4750, 12.26778947368421
9, 4750, 12.23242105263158
10, 4750, 11.969684210526315
11, 4750, 12.17178947368421
12, 4750, 12.176842105263157
13, 4750, 11.792842105263158
14, 4750, 11.823157894736843
15, 4750, 11.964631578947369
16, 4750, 12.207157894736842
17, 4750, 12.288
18, 4750, 12.090947368421052
19, 4750, 11.929263157894736
20, 4750, 12.272842105263157
21, 4750, 12.005052631578947
22, 4750, 12.090947368421052
23, 4750, 12.15663157894737
24, 4750, 11.757473684210526
25, 4750, 11.666526315789474
26, 4750, 12.005052631578947
27, 4750, 11.67157894736842
28, 4750, 12.101052631578947
29, 4750, 11.989894736842105
30, 4750, 11.984842105263159
31, 4750, 12.070736842105264
32, 4750, 11.605894736842105
33, 4750, 12.17178947368421
34, 4750, 11.82821052631579
35, 4750, 11.762526315789474
36, 4750, 11.813052631578948
37, 4750, 11.984842105263159
38, 4750, 11.934315789473684
39, 4750, 11.868631578947369
40, 4750, 11.914105263157895
41, 4750, 12.010105263157895
42, 4750, 11.610947368421053
43, 4750, 12.101052631578947
44, 4750, 11.742315789473684
45, 4750, 11.914105263157895
46, 4750, 11.939368421052631
47, 4750, 12.202105263157895
48, 4750, 11.78778947368421
49, 4750, 12.202105263157895
50, 4750, 11.95957894736842
1, 4800, 12.06
2, 4800, 12.23
3, 4800, 12.085
4, 4800, 11.925
5, 4800, 12
6, 4800, 11.85
7, 4800, 11.605
8, 4800, 12.33
9, 4800, 12.025
10, 4800, 11.655
11, 4800, 11.765
12, 4800, 12.125
13, 4800, 12.295
14, 4800, 12.09
15, 4800, 12.08
16, 4800, 12.125
17, 4800, 11.62
18, 4800, 11.9
19, 4800, 12.165
20, 4800, 12
21, 4800, 12.15
22, 4800, 11.855
23, 4800, 11.92
24, 4800, 12.035
25, 4800, 12.03
26, 4800, 12.115
27, 4800, 12.055
28, 4800, 12.02
29, 4800, 12.215
30, 4800, 11.915
31, 4800, 12
32, 4800, 12.14
33, 4800, 11.99
34, 4800, 11.945
35, 4800, 12.275
36, 4800, 11.745
37, 4800, 11.99
38, 4800, 12.12
39, 4800, 12.055
40, 4800, 12.08
41, 4800, 12.29
42, 4800, 11.63
43, 4800, 12.085
44, 4800, 12
45, 4800, 11.81
46, 4800, 11.885
47, 4800, 11.88
48, 4800, 11.955
49, 4800, 12.23
50, 4800, 11.97
1, 4850, 12.01979381443299
2, 4850, 12
3, 4850, 12.118762886597938
4, 4850, 12.004948453608247
5, 4850, 12.01979381443299
6, 4850, 11.891134020618557
7, 4850, 12.390927835051546
8, 4850, 11.80701030927835
9, 4850, 12
10, 4850, 12.103917525773197
11, 4850, 12.054432989690723
12, 4850, 11.970309278350516
13, 4850, 11.950515463917526
14, 4850, 11.896082474226803
15, 4850, 12.385979381443299
16, 4850, 11.990103092783505
17, 4850, 11.816907216494846
18, 4850, 11.955463917525773
19, 4850, 12.039587628865979
20, 4850, 12.202886597938145
21, 4850, 12.128659793814434
22, 4850, 11.901030927835052
23, 4850, 11.970309278350516
24, 4850, 11.816907216494846
25, 4850, 11.930721649484536
26, 4850, 12.029690721649484
27, 4850, 11.94061855670103
28, 4850, 11.970309278350516
29, 4850, 11.896082474226803
30, 4850, 12.064329896907216
31, 4850, 11.945567010309277
32, 4850, 12.029690721649484
33, 4850, 12.301855670103093
34, 4850, 11.975257731958763
35, 4850, 11.995051546391753
36, 4850, 11.965360824742268
37, 4850, 12.01979381443299
38, 4850, 12.232577319587628
39, 4850, 12.034639175257732
40, 4850, 12.034639175257732
41, 4850, 12.029690721649484
42, 4850, 12.19298969072165
43, 4850, 11.727835051546391
44, 4850, 12.257319587628865
45, 4850, 11.663505154639175
46, 4850, 11.995051546391753
47, 4850, 11.925773195876289
48, 4850, 11.92082474226804
49, 4850, 11.614020618556701
50, 4850, 12.118762886597938
1, 4900, 11.960816326530612
2, 4900, 11.755102040816327
3, 4900, 11.87265306122449
4, 4900, 12.166530612244898
5, 4900, 12.029387755102041
6, 4900, 11.652244897959184
7, 4900, 12.186122448979592
8, 4900, 12.43591836734694
9, 4900, 11.774693877551021
10, 4900, 11.862857142857143
11, 4900, 11.867755102040816
12, 4900, 12.01469387755102
13, 4900, 12.191020408163265
14, 4900, 11.808979591836735
15, 4900, 11.603265306122449
16, 4900, 11.799183673469388
17, 4900, 12.465306122448979
18, 4900, 11.990204081632653
19, 4900, 12.053877551020408
20, 4900, 11.946122448979592
21, 4900, 11.93142857142857
22, 4900, 11.902040816326531
23, 4900, 11.946122448979592
24, 4900, 11.926530612244898
25, 4900, 12.019591836734694
26, 4900, 11.990204081632653
27, 4900, 11.848163265306123
28, 4900, 11.975510204081633
29, 4900, 12.01469387755102
30, 4900, 12.284081632653061
31, 4900, 11.980408163265306
32, 4900, 12.122448979591837
33, 4900, 11.838367346938776
34, 4900, 11.906938775510204
35, 4900, 12.303673469387755
36, 4900, 12.107755102040816
37, 4900, 12.269387755102041
38, 4900, 11.995102040816327
39, 4900, 11.93142857142857
40, 4900, 11.965714285714286
41, 4900, 12.117551020408163
42, 4900, 11.926530612244898
43, 4900, 12.151836734693877
44, 4900, 11.921632653061225
45, 4900, 11.853061224489796
46, 4900, 11.975510204081633
47, 4900, 11.980408163265306
48, 4900, 12.029387755102041
49, 4900, 11.784489795918367
50, 4900, 11.960816326530612
1, 4950, 11.665454545454546
2, 4950, 11.878787878787879
3, 4950, 11.815757575757576
4, 4950, 11.951515151515151
5, 4950, 12.092121212121212
6, 4950, 12.116363636363637
7, 4950, 12.106666666666667
8, 4950, 12.18909090909091
9, 4950, 11.956363636363637
10, 4950, 12.17939393939394
11, 4950, 12.00969696969697
12, 4950, 12
13, 4950, 11.815757575757576
14, 4950, 11.932121212121212
15, 4950, 12.038787878787879
16, 4950, 12.242424242424242
17, 4950, 11.733333333333333
18, 4950, 12.145454545454545
19, 4950, 12.290909090909091
20, 4950, 12.058181818181819
21, 4950, 11.898181818181818
22, 4950, 11.946666666666667
23, 4950, 12.101818181818182
24, 4950, 11.694545454545455
25, 4950, 11.927272727272728
26, 4950, 11.922424242424242
27, 4950, 12.232727272727272
28, 4950, 11.961212121212121
29, 4950, 12.121212121212121
30, 4950, 12.02909090909091
31, 4950, 12.033939393939393
32, 4950, 11.83030303030303
33, 4950, 11.898181818181818
34, 4950, 11.932121212121212
35, 4950, 12.014545454545454
36, 4950, 12.02909090909091
37, 4950, 11.791515151515151
38, 4950, 12.067878787878788
39, 4950, 11.961212121212121
40, 4950, 11.893333333333333
41, 4950, 12.072727272727272
42, 4950, 12.004848484848484
43, 4950, 12.063030303030303
44, 4950, 11.743030303030302
45, 4950, 12.368484848484849
46, 4950, 11.694545454545455
47, 4950, 12.038787878787879
48, 4950, 11.738181818181818
49, 4950, 12.290909090909091
50, 4950, 11.456969696969697
1, 5000, 12.0624
2, 5000, 11.8176
3, 5000, 12.1008
4, 5000, 11.976
5, 5000, 12.0288
6, 5000, 12.0864
7, 5000, 11.7648
8, 5000, 12
9, 5000, 11.6592
10, 5000, 11.9856
11, 5000, 12.1248
12, 5000, 11.8752
13, 5000, 12.1536
14, 5000, 12
15, 5000, 12.0288
16, 5000, 11.928
17, 5000, 12.072
18, 5000, 11.8224
19, 5000, 11.7648
20, 5000, 11.8032
21, 5000, 12.024
22, 5000, 11.808
23, 5000, 11.9088
24, 5000, 11.8848
25, 5000, 12.2352
26, 5000, 11.7984
27, 5000, 11.6256
28, 5000, 11.9424
29, 5000, 12
30, 5000, 12.0192
31, 5000, 12.216
32, 5000, 11.928
33, 5000, 11.9424
34, 5000, 11.9232
35, 5000, 11.9328
36, 5000, 12.1968
37, 5000, 11.9904
38, 5000, 11.808
39, 5000, 11.952
40, 5000, 11.9472
41, 5000, 11.544
42, 5000, 12.0048
43, 5000, 12.1296
44, 5000, 11.8656
45, 5000, 11.9712
46, 5000, 12.1152
47, 5000, 11.8224
48, 5000, 11.856
49, 5000, 11.9088
50, 5000, 11.9616
