attempt, points, estimate
28, 850, 2.069755160012099
29, 850, 2.224986797013006
30, 850, 2.1288910217267305
31, 850, 1.973659384725823
32, 850, 2.06236317729777
33, 850, 1.9514834365828362
34, 850, 1.9810513674401518
35, 850, 2.040187229154783
36, 850, 2.0475792118691123
37, 850, 2.091931108155086
38, 850, 2.084539125440757
39, 850, 1.8997395575825338
40, 850, 2.0106192982974678
41, 850, 2.0475792118691123
42, 850, 2.1214990390124013
43, 850, 2.0327952464404544
44, 850, 1.8553876612965603
45, 850, 1.973659384725823
46, 850, 1.9293074884398493
47, 850, 2.0327952464404544
48, 850, 2.0771471427264276
49, 850, 2.084539125440757
50, 850, 1.759291886010284
1, 900, 2.1362830044410592
2, 900, 2.0385445663293766
3, 900, 2.0385445663293766
4, 900, 1.8081611050661253
5, 900, 2.1432643214490366
6, 900, 2.0525072003453317
7, 900, 2.0664698343612864
8, 900, 1.9687313962496036
9, 900, 1.9687313962496036
10, 900, 1.9757127132575811
11, 900, 2.1362830044410592
12, 900, 1.8291050560900575
13, 900, 2.045525883337354
14, 900, 2.0525072003453317
15, 900, 2.1153390534171272
16, 900, 1.9198621771937625
17, 900, 2.017600615305445
18, 900, 2.059488517353309
19, 900, 1.9617500792416263
20, 900, 2.045525883337354
21, 900, 1.9338248112097172
22, 900, 1.9826940302655585
23, 900, 1.9826940302655585
24, 900, 2.1432643214490366
25, 900, 2.1013764194011726
26, 900, 1.8989182261698305
27, 900, 2.059488517353309
28, 900, 2.0106192982974678
29, 900, 2.0385445663293766
30, 900, 1.8989182261698305
31, 900, 1.9617500792416263
32, 900, 2.0315632493213993
33, 900, 2.0036379812894904
34, 900, 2.0664698343612864
35, 900, 1.8500490071139892
36, 900, 2.045525883337354
37, 900, 2.024581932313422
38, 900, 1.9128808601857852
39, 900, 2.3177972466484698
40, 900, 1.9757127132575811
41, 900, 2.1153390534171272
42, 900, 2.192133540504878
43, 900, 1.8849555921538759
44, 900, 1.9826940302655585
45, 900, 1.9128808601857852
46, 900, 2.129301687433082
47, 900, 2.0106192982974678
48, 900, 1.9058995431778079
49, 900, 1.891936909161853
50, 900, 1.9198621771937625
